transaction_id,customer_id,date,amount,card_type,merchant,is_fraud,age,gender,income
1093,549,2025-05-03 22:07:25.829787,61.47299947077606,Visa,Starbucks,0,24,Male,34290.27784084421
1094,442,2024-10-08 22:07:25.829792,10.635103964134466,Visa,Target,0,68,Female,33810.102207298376
1095,672,2024-09-15 22:07:25.829797,38.086540052964416,Mastercard,Gas Station,0,59,Male,74302.82117473567
1096,635,2025-05-08 22:07:25.829802,48.75584666002557,Visa,Starbucks,0,53,Female,36589.418845934066
1097,924,2024-11-13 22:07:25.829806,17.02882326404422,Amex,Walmart,0,37,Male,46938.39699993597
1098,986,2025-03-28 22:07:25.829811,103.89995605025051,Mastercard,Gas Station,0,41,Male,79341.84016283833
1099,644,2024-11-04 22:07:25.829815,24.395135598159754,Visa,Walmart,0,47,Male,74442.65047434499
1100,266,2025-01-18 22:07:25.829820,29.916892590995285,Amex,Gas Station,0,60,Female,60316.753536484386
1101,795,2024-09-03 22:07:25.829825,20.65076150532506,Visa,Amazon,0,57,Male,51441.422150213235
1102,852,2025-01-30 22:07:25.829840,103.95440261414353,Mastercard,Restaurant,0,46,Female,50114.05741443609
1103,420,2025-03-03 22:07:25.829845,66.58715685798444,Visa,Gas Station,0,33,Male,65979.26622313252
1104,261,2025-08-19 22:07:25.829850,21.902239812690738,Visa,BestBuy,0,55,Female,51489.34255780258
1105,977,2025-03-30 22:07:25.829854,83.18694676579906,Visa,Walmart,0,47,Female,60952.7767916237
1106,434,2025-04-20 22:07:25.829859,56.02096082866635,Mastercard,Gas Station,0,22,Female,51945.2551559203
1107,416,2024-12-16 22:07:25.829864,57.71760263334505,Visa,BestBuy,0,59,Male,125031.93350795639
1108,355,2025-03-30 22:07:25.829868,39.66568373742642,Visa,Amazon,0,24,Female,43503.966727243096
1109,919,2025-07-18 22:07:25.829873,27.5175203912908,Visa,Gas Station,0,63,Male,46681.00298876318
1110,461,2024-10-14 22:07:25.829878,60.13298297163804,Visa,Restaurant,0,28,Female,44853.2305551777
1111,701,2024-10-06 22:07:25.829882,33.64738310013229,Amex,BestBuy,0,21,Male,62037.629684387764
1112,385,2025-03-14 22:07:25.829887,104.50266888725314,Visa,Restaurant,0,20,Male,45185.61946765525
1113,543,2025-04-26 22:07:25.829892,11.921266842706878,Amex,Gas Station,0,47,Male,74534.55430413724
1114,275,2025-05-31 22:07:25.829896,96.08470318564835,Mastercard,Walmart,0,58,Female,42515.62985876117
1115,983,2025-05-11 22:07:25.829901,46.66043453606598,Mastercard,Walmart,0,49,Female,68212.45395971453
1116,310,2025-01-03 22:07:25.829906,58.97257202063318,Visa,Target,0,40,Male,63879.553722652825
1117,896,2024-11-15 22:07:25.829910,74.99473299888304,Amex,Target,0,55,Male,52170.01892807817
1118,930,2024-11-25 22:07:25.829915,31.09252114986691,Visa,Gas Station,0,22,Female,63735.66027746781
1119,132,2024-11-08 22:07:25.829920,75.9274515409591,Mastercard,Target,0,24,Male,44742.63568111142
1120,688,2024-11-24 22:07:25.829924,1.0,Amex,Gas Station,0,46,Female,46209.93623894204
1121,816,2025-06-26 22:07:25.829929,28.400314003341826,Amex,Gas Station,0,53,Female,44461.83140863296
1122,49,2025-04-08 22:07:25.829934,22.27811577976804,Mastercard,Restaurant,0,57,Female,48602.88195688569
1123,444,2025-08-23 22:07:25.829939,12.394819628847152,Amex,BestBuy,0,57,Female,50375.815383312176
1124,885,2024-12-23 22:07:25.829943,43.551354857631466,Mastercard,Walmart,0,54,Female,84497.62362015698
1125,172,2024-10-08 22:07:25.829948,61.57249904545085,Visa,Amazon,0,39,Male,47294.193977596646
1126,930,2024-09-08 22:07:25.829952,71.07979995497918,Visa,Starbucks,0,22,Female,63735.66027746781
1127,990,2025-07-27 22:07:25.829957,57.22630271601223,Visa,Walmart,0,45,Male,70897.55167244552
1128,824,2025-04-22 22:07:25.829962,30.029196053193594,Visa,Target,0,20,Female,61654.03156695155
1129,330,2025-02-15 22:07:25.829966,61.07049313475501,Mastercard,Gas Station,0,58,Female,80058.80674679848
1130,6,2025-08-11 22:07:25.829971,53.728570845525525,Mastercard,Target,0,50,Male,73984.87524274873
1131,588,2024-11-04 22:07:25.829975,78.08168503808048,Visa,BestBuy,0,29,Female,54315.640337869976
1132,204,2024-09-22 22:07:25.829980,73.3081010879455,Amex,Target,0,51,Male,23597.331701083698
1133,369,2024-11-05 22:07:25.829985,50.91429241761887,Visa,BestBuy,0,60,Male,49609.57074959271
1134,894,2024-09-05 22:07:25.829990,23.082409815162297,Amex,Amazon,0,33,Male,42200.204859224046
1135,722,2025-01-28 22:07:25.829994,30.411495325037574,Amex,Gas Station,0,29,Female,63152.14910800183
1136,548,2025-04-15 22:07:25.829999,33.506319210859004,Amex,Target,0,25,Male,67024.91244868659
1137,931,2025-05-22 22:07:25.830004,40.542009982512326,Amex,BestBuy,0,49,Female,72236.0354713111
1138,281,2025-02-05 22:07:25.830008,58.0415128276926,Visa,Target,0,33,Female,85599.65024279985
1139,689,2025-05-15 22:07:25.830013,71.45523170384175,Mastercard,BestBuy,0,33,Male,70458.87300173959
1140,55,2025-05-22 22:07:25.830018,48.46643920953867,Visa,Restaurant,0,48,Female,25334.146804746924
1141,169,2024-10-22 22:07:25.830022,50.48374363701417,Visa,Gas Station,0,53,Male,70244.57309530763
1142,313,2025-03-16 22:07:25.830027,54.29918915000011,Mastercard,Gas Station,0,56,Male,87154.64848784496
1143,918,2024-09-12 22:07:25.830032,34.5228406060298,Visa,Walmart,0,50,Male,65338.45254778419
1144,478,2024-10-14 22:07:25.830036,22.23823227071132,Amex,BestBuy,0,39,Female,66393.26107745322
1145,428,2025-04-23 22:07:25.830041,1.0,Amex,Starbucks,0,33,Female,51319.89047929819
1146,512,2024-11-14 22:07:25.830046,29.145519257693827,Visa,Amazon,0,68,Male,82760.0232673387
1147,413,2024-10-10 22:07:25.830059,64.1943635980336,Mastercard,Walmart,0,53,Male,68312.74144511102
1148,839,2025-04-29 22:07:25.830064,28.912656858812976,Visa,Amazon,0,21,Male,53647.83128967749
1149,48,2025-05-20 22:07:25.830069,42.86578887722181,Amex,Walmart,0,63,Female,66710.91678266885
1150,616,2025-06-03 22:07:25.830076,63.99293862236951,Mastercard,Target,0,42,Female,55561.073631678686
1151,3,2024-11-20 22:07:25.830091,65.62068489268006,Visa,BestBuy,0,32,Male,60074.125939489204
1152,597,2025-07-14 22:07:25.830101,17.61401443501883,Visa,Target,0,37,Male,35799.04031570611
1153,685,2025-08-05 22:07:25.830107,79.91178069360924,Visa,Amazon,0,53,Male,62041.25654448991
1154,788,2024-11-11 22:07:25.830112,83.82050268066456,Amex,Gas Station,0,21,Female,71260.57713729903
1155,329,2024-11-10 22:07:25.830117,16.104504283443205,Visa,Amazon,0,43,Male,51124.97828597504
1156,233,2025-02-01 22:07:25.830122,25.284893910765376,Visa,Walmart,0,28,Male,44215.453706854816
1157,676,2024-12-10 22:07:25.830126,85.73272049438575,Amex,Amazon,0,64,Female,81156.79262005573
1158,60,2024-12-20 22:07:25.830131,45.59439436234097,Amex,BestBuy,0,58,Female,19357.19596042727
1159,590,2024-11-05 22:07:25.830136,1.0,Amex,Amazon,0,33,Male,93063.79843601357
1160,530,2025-05-25 22:07:25.830141,8.009554858019413,Mastercard,Target,0,68,Female,32311.286436617105
1161,97,2024-09-22 22:07:25.830145,42.51891124482556,Mastercard,Gas Station,0,48,Male,44452.93635148224
1162,66,2025-05-16 22:07:25.830150,15.108720491461945,Mastercard,BestBuy,0,26,Male,102896.63843504744
1163,997,2025-03-05 22:07:25.830155,37.59728688090676,Visa,Amazon,0,23,Male,57485.38136460454
1164,31,2024-10-25 22:07:25.830159,50.97188641050736,Mastercard,Starbucks,0,21,Female,45718.993710038565
1165,982,2025-09-02 22:07:25.830164,93.86763812104186,Visa,Starbucks,0,36,Female,29121.45541255961
1166,750,2024-10-19 22:07:25.830169,41.28638251316633,Visa,Gas Station,0,68,Female,35309.82953467032
1167,777,2025-07-10 22:07:25.830173,82.17625398718278,Amex,Target,0,51,Female,66864.79642221033
1168,148,2025-04-07 22:07:25.830178,92.86280486110311,Visa,Walmart,0,35,Male,86335.4003088766
1169,660,2024-10-29 22:07:25.830183,93.02929008056228,Amex,Walmart,0,52,Male,35494.30081155265
1170,47,2025-04-19 22:07:25.830187,58.54263780156705,Visa,Gas Station,0,53,Female,50563.05553932769
1171,244,2025-02-13 22:07:25.830192,1.0,Visa,Amazon,0,57,Female,75282.85212751123
1172,257,2024-10-25 22:07:25.830197,63.824745962115955,Mastercard,BestBuy,0,36,Male,54880.17240322155
1173,478,2025-05-09 22:07:25.830201,81.45199663440623,Mastercard,Gas Station,0,39,Female,66393.26107745322
1174,595,2025-04-02 22:07:25.830206,47.567986836937486,Mastercard,Walmart,0,35,Male,57499.49517268237
1175,356,2024-11-16 22:07:25.830211,102.33751610225745,Amex,Starbucks,0,53,Male,83029.20007425896
1176,654,2025-07-02 22:07:25.830215,75.79500684402373,Visa,Walmart,0,51,Male,33993.83882315201
1177,641,2025-01-02 22:07:25.830220,67.04820131458352,Amex,Starbucks,0,49,Female,80421.16267577754
1178,453,2025-08-09 22:07:25.830225,82.59142133617513,Visa,Walmart,0,50,Female,36964.1117655825
1179,522,2025-06-05 22:07:25.830229,60.001095537826345,Amex,Target,0,59,Male,78691.17151408683
1180,969,2025-06-20 22:07:25.830238,1.0,Visa,Gas Station,0,27,Female,34320.74935466319
1181,177,2024-11-13 22:07:25.830248,35.02583145588903,Amex,BestBuy,0,29,Female,43822.84629587649
1182,910,2025-02-05 22:07:25.830257,85.9150408174356,Mastercard,Gas Station,0,59,Female,52094.21238638931
1183,956,2024-09-21 22:07:25.830262,25.77225979705112,Visa,Restaurant,0,68,Female,58385.73631629269
1184,999,2025-08-17 22:07:25.830267,43.295824842891825,Amex,Amazon,0,34,Female,62064.47864772589
1185,210,2025-04-28 22:07:25.830272,18.654910582907863,Visa,Starbucks,0,61,Male,85073.61116544442
1186,42,2024-09-04 22:07:25.830276,103.51767785605307,Visa,Walmart,0,34,Male,83848.45590452738
1187,124,2024-12-26 22:07:25.830281,100.44477372254046,Amex,Amazon,0,48,Female,88804.59388464654
1188,187,2025-03-08 22:07:25.830286,23.48393314577812,Visa,Starbucks,0,44,Female,66206.00539359638
1189,25,2025-03-05 22:07:25.830291,54.41894001167252,Visa,Gas Station,0,26,Female,36480.44738975653
1190,164,2025-04-04 22:07:25.830295,29.58517856707857,Mastercard,Starbucks,0,67,Female,60722.76953620044
1191,863,2025-08-09 22:07:25.830300,68.44833917094134,Amex,Target,0,52,Male,90201.77349617978
1192,35,2025-03-07 22:07:25.830305,65.29049231726987,Visa,Walmart,0,51,Female,50473.47273285242
1193,253,2025-02-17 22:07:25.830309,74.35116714839796,Mastercard,Restaurant,0,52,Female,43889.138768844285
1194,475,2024-09-24 22:07:25.830314,59.95755343123662,Mastercard,Gas Station,0,25,Male,76564.85152963374
1195,759,2025-03-26 22:07:25.830319,138.06218619165404,Amex,Restaurant,0,46,Female,59617.504412614224
1196,470,2025-03-10 22:07:25.830323,19.162287049677833,Amex,Amazon,0,49,Male,80459.50094545039
1197,907,2024-11-22 22:07:25.830328,1.0,Mastercard,Walmart,0,57,Female,53436.27089206774
1198,522,2025-07-02 22:07:25.830333,38.20729397895616,Mastercard,Gas Station,0,59,Male,78691.17151408683
1199,264,2025-04-06 22:07:25.830338,2.960352033191974,Visa,Restaurant,0,29,Male,64778.27498113565
1200,105,2025-04-02 22:07:25.830342,5.226131899820217,Visa,Walmart,0,46,Female,57989.27941775127
1201,220,2025-03-31 22:07:25.830347,19.960560374060993,Mastercard,BestBuy,0,51,Female,51917.836536796836
1202,767,2025-07-16 22:07:25.830351,22.334332837051175,Amex,Starbucks,0,57,Male,65603.85386249473
1203,407,2024-10-01 22:07:25.830356,21.361456941498197,Mastercard,Restaurant,0,32,Male,53063.79582126785
1204,646,2025-06-11 22:07:25.830361,65.54656851336235,Visa,Starbucks,0,56,Female,71940.03491658087
1205,206,2024-09-07 22:07:25.830365,34.81432816743992,Visa,BestBuy,0,65,Female,103495.67389719663
1206,636,2025-03-10 22:07:25.830370,44.614562753825595,Mastercard,BestBuy,0,37,Female,66617.5357189106
1207,216,2025-04-08 22:07:25.830375,76.82698323502805,Mastercard,Walmart,0,46,Female,42784.21964600093
1208,64,2025-05-08 22:07:25.830379,27.01032425655721,Mastercard,Starbucks,0,68,Male,93365.11644732828
1209,969,2024-09-26 22:07:25.830384,42.06362303885834,Mastercard,Amazon,0,27,Female,34320.74935466319
1210,814,2025-07-02 22:07:25.830389,60.97279958278747,Visa,Target,0,26,Female,102689.37375981707
1211,872,2025-02-26 22:07:25.830393,1.0,Amex,Gas Station,0,61,Male,95384.09799545296
1212,38,2024-09-08 22:07:25.830399,1.0,Mastercard,BestBuy,0,50,Male,87077.99591891238
1213,760,2025-07-16 22:07:25.830409,60.38351986393168,Visa,Amazon,0,45,Male,80984.34120643084
1214,665,2024-10-11 22:07:25.830420,64.76042841700695,Visa,Amazon,0,38,Male,33202.3075197404
1215,998,2024-12-20 22:07:25.830428,111.92660404557232,Amex,Walmart,0,56,Female,23672.91280543249
1216,222,2025-01-22 22:07:25.830432,54.7428462760043,Amex,BestBuy,0,48,Male,83484.26051343812
1217,342,2025-04-15 22:07:25.830437,74.59219151774285,Visa,Amazon,0,53,Female,42666.95153838608
1218,770,2025-01-31 22:07:25.830442,44.135820692420786,Visa,Target,0,50,Female,51245.55438883706
1219,473,2025-02-04 22:07:25.830447,58.916816647552594,Visa,Amazon,0,67,Male,59577.44466000913
1220,536,2024-10-20 22:07:25.830451,100.01770525248602,Visa,Target,0,30,Male,30819.534723425524
1221,357,2025-08-02 22:07:25.830456,1.0,Mastercard,Restaurant,0,69,Female,77682.13545449819
1222,506,2025-03-29 22:07:25.830461,62.408487727150415,Mastercard,Target,0,67,Male,55597.13668687962
1223,579,2024-11-22 22:07:25.830465,114.06760190232099,Mastercard,Target,0,26,Male,38314.78350934632
1224,761,2024-11-02 22:07:25.830470,58.461026576280275,Mastercard,BestBuy,0,67,Female,82850.37953368471
1225,235,2024-11-21 22:07:25.830475,99.51718889698543,Visa,Restaurant,0,45,Female,78419.79217801109
1226,602,2025-04-12 22:07:25.830479,31.123635514116728,Visa,Target,0,52,Female,70160.3664325073
1227,94,2025-08-15 22:07:25.830484,49.038575175088596,Visa,BestBuy,0,37,Female,64747.19293190248
1228,861,2025-08-16 22:07:25.830489,51.005741071657624,Visa,Restaurant,0,61,Female,57045.07758483125
1229,839,2024-12-20 22:07:25.830493,1.0,Visa,Amazon,0,21,Male,53647.83128967749
1230,189,2025-06-17 22:07:25.830498,14.954665164493996,Mastercard,Restaurant,0,50,Female,41515.737986492095
1231,649,2025-03-12 22:07:25.830503,17.093747618480414,Amex,Target,0,28,Male,70364.8239303803
1232,685,2025-02-21 22:07:25.830507,74.66198234097583,Mastercard,Restaurant,0,53,Male,62041.25654448991
1233,990,2025-05-13 22:07:25.830512,76.16459317052166,Amex,Starbucks,0,45,Male,70897.55167244552
1234,16,2025-05-12 22:07:25.830517,59.721093281196,Mastercard,Amazon,0,34,Male,55607.54378505718
1235,375,2025-01-24 22:07:25.830521,74.72308690567118,Mastercard,Gas Station,0,54,Male,90270.95684222842
1236,364,2025-03-21 22:07:25.830529,45.07551761834678,Visa,Restaurant,0,46,Female,61587.78855181589
1237,744,2024-10-19 22:07:25.830533,86.0579500861863,Amex,Restaurant,0,38,Male,69327.34251806999
1238,398,2025-04-24 22:07:25.830544,50.26365327896215,Visa,Restaurant,0,64,Male,64265.84491933406
1239,410,2024-12-13 22:07:25.830554,51.7359214228027,Visa,Starbucks,0,42,Female,88759.63934363454
1240,174,2025-07-10 22:07:25.830563,42.032221002127656,Visa,Starbucks,0,38,Male,69753.24547749515
1241,613,2024-09-09 22:07:25.830569,70.53351432909284,Amex,Walmart,0,65,Male,51403.17337770143
1242,186,2025-04-25 22:07:25.830574,37.364035501612605,Amex,BestBuy,0,64,Female,19908.64575823301
1243,970,2024-11-19 22:07:25.830578,79.29294131594204,Mastercard,Walmart,0,24,Male,58568.93507622321
1244,30,2024-12-11 22:07:25.830583,16.035525778519798,Mastercard,BestBuy,0,61,Female,67940.46636001213
1245,470,2025-03-25 22:07:25.830588,17.032512358154186,Mastercard,Walmart,0,49,Male,80459.50094545039
1246,380,2025-06-08 22:07:25.830599,70.62280265379513,Amex,Amazon,0,20,Male,80685.02067222091
1247,312,2025-07-10 22:07:25.830604,47.34367356250962,Mastercard,Starbucks,0,58,Male,59520.47247708447
1248,862,2024-11-19 22:07:25.830609,36.38325751540615,Amex,Amazon,0,41,Female,65565.22172799036
1249,800,2025-03-09 22:07:25.830614,76.7017319742638,Visa,BestBuy,0,24,Female,89741.73944759878
1250,78,2024-09-19 22:07:25.830618,31.782157577417465,Visa,Starbucks,0,38,Female,42087.00819305066
1251,535,2025-08-26 22:07:25.830623,43.9939623709889,Amex,Starbucks,0,38,Male,64422.53525014343
1252,529,2024-10-17 22:07:25.830628,91.97683850213478,Visa,BestBuy,0,56,Male,65774.85984537072
1253,122,2024-10-25 22:07:25.830633,96.17427037431952,Amex,Amazon,0,53,Male,62555.36800774976
1254,228,2024-12-30 22:07:25.830637,353.87772910681883,Mastercard,Starbucks,1,49,Female,97492.73711344624
1255,989,2024-10-15 22:07:25.830642,41.53622669198266,Amex,Gas Station,0,37,Male,93214.66317817164
1256,408,2024-12-22 22:07:25.830647,86.92108714953412,Visa,Restaurant,0,30,Female,55638.02143013318
1257,175,2024-10-10 22:07:25.830651,21.531415166939656,Mastercard,Amazon,0,62,Male,79413.72711980458
1258,907,2025-07-11 22:07:25.830656,22.79291375833817,Visa,Amazon,0,57,Female,53436.27089206774
1259,553,2024-12-28 22:07:25.830660,1.0,Mastercard,Amazon,0,44,Female,49227.40246547291
1260,15,2025-01-07 22:07:25.830665,100.18604605695589,Mastercard,Starbucks,0,26,Female,50205.42391755764
1261,214,2025-01-17 22:07:25.830670,24.08060452771765,Amex,Target,0,33,Male,48780.98558796356
1262,603,2025-06-28 22:07:25.830679,46.2040226075882,Mastercard,Restaurant,0,38,Male,57940.78605110605
1263,52,2025-07-14 22:07:25.830689,290.5954510120532,Visa,Walmart,1,51,Female,58468.461776262826
1264,930,2025-05-29 22:07:25.830698,70.85495744990422,Amex,BestBuy,0,22,Female,63735.66027746781
1265,316,2025-06-03 22:07:25.830704,38.73099017847979,Visa,Amazon,0,54,Male,80667.32150604909
1266,57,2024-12-13 22:07:25.830709,10.85549328701152,Visa,Starbucks,0,25,Male,44615.0930852731
1267,289,2024-11-16 22:07:25.830714,63.249876925581816,Visa,BestBuy,0,62,Female,58964.831630543464
1268,149,2025-05-30 22:07:25.830719,316.7136844311641,Amex,Target,1,39,Female,61847.15867563566
1269,408,2025-06-07 22:07:25.830724,24.877828240535262,Visa,Gas Station,0,30,Female,55638.02143013318
1270,532,2025-06-17 22:07:25.830728,1.0,Visa,Target,0,67,Female,73299.99753997155
1271,369,2024-11-19 22:07:25.830733,7.281256634071795,Amex,Starbucks,0,60,Male,49609.57074959271
1272,324,2025-05-06 22:07:25.830738,55.35587509161434,Amex,Amazon,0,23,Female,41202.160325106655
1273,613,2024-11-05 22:07:25.830742,1.0,Visa,Target,0,65,Male,51403.17337770143
1274,357,2025-03-22 22:07:25.830747,5.565628261348529,Mastercard,Restaurant,0,69,Female,77682.13545449819
1275,700,2025-03-05 22:07:25.830752,49.928932516015756,Amex,Target,0,62,Male,103013.34696570688
1276,430,2025-01-23 22:07:25.830756,318.24416310929473,Visa,Target,1,40,Female,39152.00290184663
1277,33,2024-10-27 22:07:25.830761,109.76109907877927,Amex,Restaurant,0,44,Male,53223.831296110875
1278,543,2025-08-27 22:07:25.830766,105.01689638073125,Mastercard,Gas Station,0,47,Male,74534.55430413724
1279,674,2024-10-08 22:07:25.830770,23.96232611746539,Mastercard,Starbucks,0,67,Male,103834.52427860782
1280,790,2024-12-14 22:07:25.830775,66.71412855210446,Visa,BestBuy,0,56,Male,22165.508077109225
1281,874,2025-03-26 22:07:25.830780,72.47847670638353,Mastercard,Walmart,0,45,Female,27960.429183167875
1282,286,2025-04-05 22:07:25.830784,32.0756342592679,Visa,Starbucks,0,21,Female,45725.51119082952
1283,517,2025-06-10 22:07:25.830789,5.1337539050538865,Mastercard,Amazon,0,62,Male,21138.904532274646
1284,681,2025-04-09 22:07:25.830794,49.631046520758275,Visa,Starbucks,0,47,Male,68244.92313284385
1285,685,2025-05-14 22:07:25.830798,44.814629755576675,Visa,Starbucks,0,53,Male,62041.25654448991
1286,727,2025-07-29 22:07:25.830803,36.92706509088143,Visa,Gas Station,0,58,Male,88848.81574875061
